29AUG2017|AGL|0805|Agritech Limited|8.04|8.35|8|8.13|70000|||
29AUG2017|DSFL|0827|Dewan Salman|3.74|3.73|3.5|3.61|412500|||
29AUG2017|IBFL|0827|Ibrahim Fibres|68.25|68.25|68.25|68.25|500|||
29AUG2017|PSYL|0827|Pak Synthetics|25.24|26.4|23.98|24.06|4500|||
29AUG2017|TRPOL|0827|Tri-Star Polyester|32.06|32|30.9|31|4500|||
29AUG2017|CJPL|0814|Crescent Jute|4.92|5.25|4.5|4.57|88000|||
29AUG2017|THALL|0802|Thal Limited|551.33|559.99|530.1|546.13|23950|||
29AUG2017|ADAMS|0826|Adam Sugar|40.01|39.9|39.01|39.01|1000|||
29AUG2017|ANSM|0826|Ansari Sugar|15.18|14.76|14.25|14.4|36500|||
29AUG2017|CHAS|0826|Chashma Sugar|66|65.65|62.9|63.02|18000|||
29AUG2017|IMSL|0826|Imperial Sugar Ltd.|37.9|37.27|36.01|36.01|178500|||
29AUG2017|CCM|0830|Crescent Cotton|40|39.4456|0|39.4456|0|||
29AUG2017|DWSM|0826|Dewan Sugar|8|7.8|7.51|7.7|42000|||
29AUG2017|EFOODS|0810|Engro Foods Ltd.|87.27|88.15|82.91|83.07|475500|||
29AUG2017|FRSM|0826|Faran Sugar|70|69|66.5|68.25|5500|||
29AUG2017|HABSM|0826|Habib Sugar|38|38.25|37.02|38|36000|||
29AUG2017|HWQS|0826|Haseeb Waqas Sugar|7.52|7.49|7|7.05|36500|||
29AUG2017|HSM|0826|Husein Sugar Mills|40.55|40.39|38.53|38.53|42000|||
29AUG2017|JSML|0826|Jauharabad Sug|55|54.3164|0|54.3164|0|||
29AUG2017|MRNS|0826|Mehran SugarXD|138.26|131.35|131.35|131.35|500|||
29AUG2017|MIRKS|0826|Mirpurkhas Sugar|148.01|155|140.61|154.5|500|||
29AUG2017|MZSM|0826|Mirza Sugar|6.5|6.35|6.15|6.25|8000|||
29AUG2017|NONS|0826|Noon Sugar|78.03|78|75|77.5|2700|||
29AUG2017|SKRS|0826|Sakrand Sugar|18.83|18.5|17.83|17.83|112500|||
29AUG2017|SHSML|0826|Shahmurad Sugar|37.44|35.76|35.57|35.62|2000|||
29AUG2017|SML|0826|Shakarganj Limited|92.62|91.5|89.1|90.04|41300|||
29AUG2017|ACPL|0804|Attock Cement|201.07|204|196.02|202.7|22700|||
29AUG2017|BWCL|0804|Bestway Cement|177|174.05|170.02|173|6700|||
29AUG2017|CHCC|0804|Cherat Cement|132.65|134.5|127|133.64|54500|||
29AUG2017|DGKC|0804|D.G.K.Cement|152.46|153.25|146.5|149.27|2420200|||
29AUG2017|AKZO|0805|Akzo Nobel Pak.|197.16|195|187.31|187.32|23300|||
29AUG2017|POWER|0804|Power Cement|10.69|10.75|10.2|10.26|2509500|||
29AUG2017|FCCL|0804|Fauji Cement|34.42|34.5|33.5|33.9|1433000|||
29AUG2017|FECTC|0804|Fecto Cement|89.45|89.99|86.1|88.66|1500|||
29AUG2017|FLYNG|0804|Flying Cement|19.89|20.35|19.25|20.04|243000|||
29AUG2017|GWLC|0804|Gharibwal Cement|35.88|37.67|34.09|36.2|411000|||
29AUG2017|JVDC|0804|Javedan Corp.|43.19|43.49|42|43.26|33000|||
29AUG2017|KOHC|0804|Kohat Cement|178.89|179.89|176|176|82700|||
29AUG2017|LUCK|0804|Lucky Cement|613.44|615|590.01|602.78|218500|||
29AUG2017|MLCF|0804|MapleLeafCement|89.34|89.88|87.5|87.83|195300|||
29AUG2017|DCL|0804|Dewan Cement|17.8|17.75|16.8|16.88|969000|||
29AUG2017|PIOC|0804|Pioneer Cement|96.17|97|95|95.81|258500|||
29AUG2017|SMCPL|0804|Safe Mix Con.Ltd|9.65|9.85|8.65|8.74|1634500|||
29AUG2017|THCCL|0804|Thatta Cement|33.15|33.48|31.5|31.68|292500|||
29AUG2017|PMPK|0832|Philip Morris Pak.|2922.68|3000|2840|2956.67|100|||
29AUG2017|PAKT|0832|Pak Tobacco|1529.74|1453.26|1453.26|1453.26|40|||
29AUG2017|ATRL|0825|Attock Refinery|351.77|357.8|348|354.04|833800|||
29AUG2017|BYCO|0825|Byco Petroleum|17.65|17.9|17.25|17.32|1117000|||
29AUG2017|NRL|0825|National Refinery|650.64|655.5|635|640.78|48450|||
29AUG2017|PRL|0825|Pak Refinery|49.29|49.8|47.5|48.17|541500|||
29AUG2017|EPQL|0824|Engro PowergenXD|34.59|34.7|34|34.02|50500|||
29AUG2017|JPGL|0824|Japan Power|3.88|3.85|3.7|3.74|243500|||
29AUG2017|HUBC|0824|Hub Power Co.|114.45|115|112.03|113|180200|||
29AUG2017|KEL|0824|K-Electric Ltd.|6.22|6.3|6.07|6.09|6224000|||
29AUG2017|KOHE|0824|Kohinoor Energy|46.78|46.75|45.3|46.43|3500|||
29AUG2017|LPL|0824|Lalpir Power|20.73|20.8|20.2|20.22|32000|||
29AUG2017|KAPCO|0824|Kot Addu Power|73.8|73.2|71.4|71.67|648000|||
29AUG2017|NCPL|0824|Nishat ChunPow|40|41|40|40.02|596000|||
29AUG2017|NPL|0824|Nishat Power|44.5|45.25|44.02|44.5|6500|||
29AUG2017|PKGP|0824|Pakgen Power|20.41|20.4|20.03|20.21|3500|||
29AUG2017|SPWL|0824|Saif Power Ltd.|33.28|33.73|33|33.06|83000|||
29AUG2017|TSPL|0824|Tri-Star Power XD|9.43|9.5|8.71|9.14|41500|||
29AUG2017|APL|0821|Attock Petroleum|631.24|635|620.01|632.29|17900|||
29AUG2017|PSO|0821|P.S.O.|427.64|430.49|418.05|421.36|820700|||
29AUG2017|SHEL|0821|Shell Pakistan|417.43|415|400.03|414.11|6350|||
29AUG2017|SSGC|0821|Sui South Gas|37.58|39.2|37.76|38.46|7726500|||
29AUG2017|SNGP|0821|Sui North Gas|144.86|150.95|144|147.3|3024400|||
29AUG2017|HASCOL|0821|Hascol Petrol|313.08|318.3|307|308.4|9700|||
29AUG2017|HTL|0821|HI-Tech Lub.|102.72|102.95|100.05|101.08|128400|||
29AUG2017|MARI|0820|Mari Petroleum|1599|1519.05|1519.05|1519.05|3480|||
29AUG2017|OGDC|0820|Oil & Gas Dev.|146.4|146.8|143.5|144.13|273600|||
29AUG2017|POL|0820|Pak Oilfields|479.53|480|470|479.24|31200|||
29AUG2017|PPL|0820|Pak Petroleum|169.35|170.01|166.25|168.37|256100|||
29AUG2017|ASL|0808|Aisha Steel Mill|19.31|19.65|18.5|18.68|6163500|||
29AUG2017|ASLPS|0808|Aisha StelCoP/S|21.995|20.9|0|20.9|0|||
29AUG2017|ASTL|0808|Amreli Steels|92.09|95|91.25|93.48|536000|||
29AUG2017|BCL|0808|Bolan Casting|119.91|118.89|113.92|113.92|10900|||
29AUG2017|DSL|0808|Dost Steels Ltd.|10.79|10.95|10.5|10.63|1312000|||
29AUG2017|CSAP|0808|Crescent Steel|173.53|171.9|165.55|166.5|221900|||
29AUG2017|DKL|0808|Drekkar Kings|7.16|7.15|6.8|6.91|2500|||
29AUG2017|HSPI|0808|Huffaz Seamless|35.61|34.17|33.85|33.87|21500|||
29AUG2017|INIL|0808|Int. Ind.Ltd.|324.29|327|314.05|325.94|85300|||
29AUG2017|ISL|0808|Inter.Steel Ltd|120.54|122.9|117.01|118.96|2669600|||
29AUG2017|ITTEFAQ|0808|Ittefaq Iron Ind Ltd|29.66|29.9|28.8|29.12|74000|||
29AUG2017|MUGHAL|0808|Mughal Iron&Ste|67.02|67.5|65.5|66.48|232000|||
29AUG2017|AGTL|0801|AL-Ghazi Tractors|610.08|612|595|601.53|12050|||
29AUG2017|ATLH|0801|Atlas Honda Ltd|523|520|515|520|600|||
29AUG2017|DFML|0801|Dewan Motors|36.86|37.88|35.02|35.27|3290000|||
29AUG2017|GAIL|0801|Ghani Automobile|9.85|9.91|9.5|9.7|203500|||
29AUG2017|GHNI|0801|Ghandhara Ind.|525|528.9|498.75|510.74|28250|||
29AUG2017|GHNL|0801|Ghand Nissan|203.35|204.98|193.19|193.2|90800|||
29AUG2017|HINO|0801|Hinopak Motor|1227.5|1190|1167|1190|340|||
29AUG2017|HCAR|0801|Honda Atlas CarsXD|580.2|577.9|551.36|556.54|33100|||
29AUG2017|INDU|0801|Indus Motor Co|1705.59|1725|1650|1711.89|7040|||
29AUG2017|MTL|0801|Millat Tractors|1103.79|1100|1055|1071.8|21440|||
29AUG2017|PSMC|0801|Pak Suzuki|475|470|464|468.33|35450|||
29AUG2017|SAZEW|0801|Sazgar Eng.|176.92|172.1|168.08|168.08|28200|||
29AUG2017|AGIL|0802|Agriautos Ind.|351.5|334.01|333.93|333.93|7700|||
29AUG2017|ATBA|0802|Atlas Battery|816|820|785|808|1400|||
29AUG2017|BWHL|0802|Bal.Wheels|129.91|134|134|129.91|100|||
29AUG2017|EXIDE|0802|Exide (PAK)|590|595|561|595|200|||
29AUG2017|GTYR|0802|General Tyre|224.63|224|217|217.75|2700|||
29AUG2017|LOADS|0802|Loads Limited|36.53|36.69|36|36|97500|||
29AUG2017|CECL|0803|Climax Eng.|81.46|77.39|77.39|77.39|500|||
29AUG2017|JOPP|0803|Johnson & Philips|22|22.9|22.9|22.9|500|||
29AUG2017|PAEL|0803|Pak Elektron|72.16|73.25|70.15|70.63|2140500|||
29AUG2017|TPL|0803|TPL Trakker Ltd|8.93|8.97|8.6|8.61|599000|||
29AUG2017|AVN|0828|Avanceon Ltd|42.15|42.9|41.2|41.53|184500|||
29AUG2017|SING|0803|Singer Pak.|54|54.3|51.3|51.3|140000|||
29AUG2017|SIEM|0803|Siemens Pak.|800|761.01|761|761|100|||
29AUG2017|SPEL|0818|Synthetic Prod|66|66|62.7|65.97|18500|||
29AUG2017|PNSC|0833|P.N.S.C|125.1|128.1|119|120.98|42400|||
29AUG2017|PIBTL|0833|Pak Int.Bulk|20.15|20.3|19.71|19.8|493500|||
29AUG2017|PIAA|0833|P.I.A.C.(A)|5.53|5.61|5.43|5.49|537000|||
29AUG2017|HUMNL|0828|Hum Network|9.65|9.7|9.2|9.25|107000|||
